,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-12-31,2023-02-13,-0.64,-0.46,-0.18,-39.1304
1,2022-09-30,2022-11-07,0.36,0.46,-0.1,-21.7391
2,2022-06-30,2022-08-03,1.49,1.47,0.02,1.3605
3,2022-03-31,2022-06-14,1.45,1.57,-0.12,-7.6433
4,2021-12-31,2022-02-10,0.92,1.79,-0.87,-48.6034
5,2021-09-30,2021-11-12,2.57,None,None,None
6,2021-06-30,2021-08-13,-0.04,None,None,None
7,2021-03-31,2021-05-24,0.01,None,None,None
